2r1k2r/pp1n1ppp/4p1b1/q3P3/1b2PB2/2N2PP1/PP1Q1K1P/3R1B1R b k - 4 15	-375
8/8/3r1p2/1pB2k2/6pR/r5P1/5PK1/8 b - - 2 53	7
2k5/2pr2p1/pp5p/n1q1p3/4P3/P1P2N1P/2Q2PPK/1R6 w - - 1 28	-432
r4r2/2R2pk1/3p1p1p/1p1P4/p4K1P/P4BPb/2R5/8 w - - 2 31	-321
8/8/3r4/p2k3p/R5pP/P3K3/8/8 b - - 2 42	127
B7/5k1p/3r4/2pp1p2/8/2PN2P1/1P4P1/7K b - - 1 44	-484
2r2k2/pp3pp1/4p1p1/n5Br/3PR3/1Pb2N1P/R4PP1/6K1 b - - 2 24	495
8/5Q1p/3b3k/1P2q3/4p3/6PP/5P2/7K b - - 4 40	41
4r3/2N2pkp/p5p1/1p6/1B5n/P7/5K2/2R5 b - - 3 44	-127
2R5/8/4p1k1/1p1r4/1P2p1pp/4P3/5PKP/8 b - - 3 40	22
3r1rk1/p2n1p1p/3qp1pP/2p1N1P1/Pp1P3R/1PnB1Q2/2P2P2/2K1R3 b - - 3 25	-460
2k2r1r/1p2p3/1nq1b2p/3pPp2/p1p3p1/P1P1P1P1/1PBN1PP1/RQ2R1K1 w - - 0 25	-395
8/8/8/8/3k4/1P5R/r6P/2K5 w - - 8 48	81
3r4/pp2kppp/1b6/1N3b2/1n2p3/5P2/PP2K1PP/1RB3NR w - - 1 20	421
8/8/3p3p/3P4/2k2p2/5B2/5K2/8 w - - 10 78	236
1k1rr2q/1pp2p1p/p5p1/2BP2P1/2n2P1P/1R6/P1Q3B1/bK1R4 b - - 8 27	-337
5b2/1p6/p7/2P1k2p/P1K1P2B/8/2P3P1/8 w - - 1 47	458
1r2r3/3nqp2/2bp2kp/7N/3PnQP1/1pP4P/5RB1/5RK1 b - - 2 28	527
8/2R5/7k/5K2/2P2P2/p7/2r4P/8 w - - 0 55	18
2b5/8/1P3p2/4p2p/2k5/4B1Pp/7K/8 w - - 3 49	-542
8/1R3pk1/6p1/3pNp2/3P1P1p/rpn1K2P/5PP1/8 w - - 0 42	-422
3R4/5pn1/5pk1/3Pp3/7P/3r2BP/6K1/8 b - - 4 54	558
4r1k1/3q2pp/1pp2P2/p7/3B1Nb1/PP2P3/2PQ4/2K5 w - - 3 31	-464
1r6/3b1p2/3k1p2/3P1P2/1q1P2Q1/8/p5BP/2R4K b - - 5 58	357
1rb4r/4bp2/p2p2kp/q3p1p1/2PpP1P1/3P1PN1/P1Q2KP1/2B1R2R b - - 4 31	-186
8/5p1p/7k/2R4P/2Pr4/4K3/p4PP1/8 w - - 0 48	10
8/4k3/8/2n5/1p1K1P2/p7/5P2/1B6 b - - 1 67	279
5bk1/5p2/p3p1pp/Pp6/1P2N3/2K1PqP1/2Q2P1P/8 b - - 4 42	134
2kr3r/ppp2p2/2n1b2p/1B2p1p1/8/P2nP1B1/1PRN1PPP/3R2K1 b - - 2 19	444
r4k1r/4bpp1/p3p2p/4P3/Q2p4/3q3P/PP1BRP1K/4R3 b - - 4 25	500
r2r4/1b2kp1N/6p1/2p1P1PP/np2PP2/n3BK2/P1p1B3/R1R5 w - - 0 30	351
8/3r2kp/2R3p1/2p2P2/5p2/1RPBbP1P/r5P1/5K2 w - - 1 41	-381
2rq1rk1/1p1b1ppp/p3p3/2b1n3/5Pn1/2N3QN/PP2P1BP/R1B2R1K b - - 0 16	-452
r4b1k/3q1r1p/8/2Pp1Pp1/pp1Pn1B1/1P1QP2P/3B2R1/R3K3 w Q - 0 35	225
2Q5/4k3/3p3p/3Pbr1P/2p5/2P3p1/3K4/8 b - - 1 53	282
r1bqkbnr/pppn1ppp/4p3/8/Q1pP1B2/P7/1P2PPPP/RN2KBNR b KQkq - 3 5	173
1r6/4bpk1/4q1p1/2p1P2p/p3P1b1/3Q1NP1/PPR2PK1/R7 w - - 12 33	500
r1b1kb1r/pp1n1ppp/1qp1p3/2Pp4/3Pn3/2N2N2/PPQB1PPP/R3KB1R b KQkq - 0 11	-242
2r5/8/8/6p1/PP3pk1/8/5K2/5R2 w - - 2 48	-445
8/8/5p1p/1n1B2p1/1k2p1P1/4P1KP/8/8 b - - 4 54	117
B5kr/b4pp1/P3p1bp/B2pq3/Q1p5/5P1P/5PK1/R1R5 w - - 1 31	65
rnbqk1nr/p3bppp/1p6/3pp3/8/4P1P1/PP1PNPBP/RNBQK2R w KQkq - 0 7	51
7r/pp1kb3/4ppp1/2p5/1PPn1P2/4RP1P/P4N2/R5K1 b - - 0 27	-288
r2q1rk1/p2n1pp1/Bpb2n1p/2b5/P3p2P/1RN2NB1/1P2QPP1/5RK1 w - - 0 20	-579
8/8/2k3p1/6P1/P7/3R1r2/2PK4/8 b - - 1 51	-68
8/8/r2PK1p1/2k1N3/5P2/5P2/8/8 w - - 1 71	256
3k1r2/2p5/P1Q1P3/K1P2p2/8/3q2P1/5P1P/8 b - - 22 53	23
8/1RQ5/p4p2/1r6/kq6/8/1P4P1/1K6 w - - 26 51	41
2r5/5pk1/1bP2n2/6pp/8/1N3BP1/6P1/2R4K b - - 14 44	292
k7/1p3p1p/p3qPpP/3r2P1/1P2p3/P1K1Q3/2P5/4R3 b - - 1 40	-17
1r1r3k/p4p1p/8/3q4/3p4/6Q1/PP3PPP/3RR1K1 w - - 1 26	536
8/5bk1/8/p5pP/6P1/P4P2/8/6K1 w - - 1 49	-514
8/5kp1/4p2p/4P3/5PP1/2n1KN1r/7P/6B1 b - - 4 45	330
8/5p1b/1p2pkn1/pBp3p1/P5P1/1PP2P2/3K4/4R3 b - - 1 52	-577
1k1r4/pb3p2/4p3/1Pp1P3/8/2R3Pp/5P1P/5BK1 w - - 0 36	166
5rk1/1p3ppp/6b1/1N6/3Rp3/4P1P1/rPP4P/2K3R1 w - - 1 29	456
6k1/r1q2ppp/4p3/8/8/4P3/P1Q2PPP/1R4K1 b - - 4 30	-431
R7/8/1b6/p5P1/8/7K/1r1k1p2/5B2 b - - 0 52	549
3rk2r/pp3p1p/2p2Pp1/2b1n3/1q2P1n1/2N2N1P/PP2Q1P1/R1B2R1K b k - 0 20	40
r5k1/1p4p1/4N2p/p2P4/P1n1P3/P5P1/2r2PKP/1R2B3 b - - 0 32	-380
8/2bk2p1/2n2p2/p3P3/3PKP2/7P/8/1R6 b - - 2 51	-376
6r1/ppq1kb2/2pp1p1p/4bB2/P1P5/3Q2P1/7P/1R3R1K w - - 1 28	80
1r3rk1/pp1qp1bp/n1p1p1p1/4P3/3P1P2/1QN1B3/PP3RPP/R5K1 w - - 5 19	558
1r6/2r3pk/4p1Rp/p1N4P/3P1P2/Q1P1n3/1P3q2/1K4R1 w - - 5 38	-56
4qr2/r3b1k1/4Pppp/2pB4/1p2P3/pP1Q2P1/P2B1P1P/2R3K1 b - - 0 30	-400
5R2/8/4k3/1K6/3P3P/8/8/7r w - - 4 79	241
8/8/8/5pk1/6p1/1Bn1P1K1/8/8 b - - 9 67	52
nk6/1p6/p2pb3/N2pp3/7q/PP1BQP2/K1P5/8 b - - 0 30	532
5k2/1p1b1p2/p6p/P5p1/2rN3P/4PPP1/1P3K2/R7 w - - 0 32	588
r2q1rk1/pp1n1pp1/5n2/3R2Np/8/P1P3P1/2Q1PP1P/R1B3K1 b - - 1 16	-401
7r/2B4P/4ppk1/1P1b4/2nP4/1R3P2/r2bNKB1/7R w - - 1 37	232
5Q2/6q1/p1p3pk/7p/P4P2/1P3r2/K6R/8 w - - 7 52	-595
1r6/ppkb4/2n1pq2/3p2p1/P1pP4/2R2N1P/5PP1/1Q1R2K1 b - - 0 26	77
rn1r2k1/pb2qp1p/1pp3p1/8/6P1/1PN1PN1P/PQ1P2K1/R4R2 b - - 3 20	473
2b2k1r/1p1q1pb1/r2N3p/p7/3p1B2/5QP1/P4PBP/3R2K1 w - - 5 28	427
1k2r3/2p1b3/1p6/1P2QpB1/p1qPp3/R1P3P1/1P3P2/K7 b - - 17 37	-5
8/8/pKPn1p2/5k1p/8/4R1P1/7P/2r1B3 w - - 16 58	262
5rk1/p2q1rbp/np2R1p1/3p4/2Pp1P2/BP4P1/P2NQ2P/5RK1 b - - 1 20	155
r2qk2r/5ppp/4pn2/pPbp4/2pN4/2P1P1P1/5PBP/R2QK2R w KQkq - 1 16	-424
3N2k1/6b1/2p3Q1/1nq1p3/p7/6P1/P5KP/1R6 b - - 2 44	-35
1r3bk1/2Nb1p2/2p1p1p1/3p3p/1P1P3P/4P1P1/2R2PK1/5B2 w - - 2 32	-2
r2qkb1r/1p3pp1/p1n1bn1p/2P5/1P1p4/4BN1P/P2NPPP1/2RQKB1R w Kkq - 0 11	-329
5r2/7R/2pk1b2/p2p4/1q6/1Q2N3/KP6/8 w - - 5 53	-412
8/7p/3k1p2/6p1/4P3/4KPP1/4N2P/3b4 b - - 22 53	-218
2r1r1k1/1p2bp2/p1b1pnq1/2N3pp/P2PP3/1Q2BP2/4N1PP/R1R3K1 w - - 1 26	300
8/2r3rk/5b1p/5P2/5P2/PP5P/2p2Q2/2R4K b - - 0 48	-527
3N4/5pb1/7p/5Kp1/6P1/3k4/8/8 b - - 25 70	25
8/4k3/7p/7P/3q1P2/7R/5P2/5K2 b - - 0 61	15
r2r2k1/4ppbp/bqp2np1/p3B3/PppPN3/4Q1P1/1P2PPBP/3R1RK1 w - - 2 17	-395
1r3k1r/pp3p2/3q1p2/3pnR2/3Np1Q1/1PR1P1P1/P2P3P/6K1 w - - 6 28	487
2r1k2r/5pb1/pqn1p1bp/3p1n2/B2P2Q1/P1N1B3/1P2NPP1/R4RK1 b k - 5 18	337
8/1pp2p2/p4N1p/4B1k1/6P1/7r/PP2K3/8 b - - 7 36	219
Q4bk1/6p1/7p/2p2P2/2p4P/2Bb1PP1/3R2K1/4q3 b - - 2 47	-569
8/1p6/5n2/p2kp3/6p1/1P2K1Pp/P3P2P/3N4 b - - 3 42	-4
2rb4/p3kp1p/Npp2p2/2P1p3/1P2P3/5P1P/P3KP2/3R4 b - - 0 35	-256
3r2k1/p2nppb1/2r1q1p1/2p1P1P1/N1P1Q3/1PB2R1p/P6P/4R1K1 b - - 6 30	-358
r1b2rk1/pp1n1ppp/5n2/3p4/2PP4/1PN1PB2/PBQN1q1b/R2K3R w - - 3 17	307
8/8/3k4/1Rp5/6p1/1P3r2/6K1/8 b - - 30 84	521
8/5p2/5k2/5p1p/5P1P/pKP1R1P1/8/r7 w - - 10 48	119
1rbq2k1/8/1pppNppb/p7/1nPQn2P/1P6/PB2N3/1K3R1R b - - 1 24	-493
4rr1k/pp5p/3R1P1P/2p1qNp1/2b1P3/2P2R2/3QP3/2K5 b - - 2 42	-551
2b3k1/2r3p1/5p1p/Pp1P4/1Bp5/8/5PPP/2R3K1 w - - 0 28	555
1r4k1/4Qppp/8/1P6/3q4/6P1/5P1P/5RK1 w - - 2 35	519
2kr2r1/pp1bb2p/q1n2p2/3p1p2/N2P1B1P/P5P1/1P3P2/R2QK1NR w KQ - 3 18	418
5rk1/R4N2/r3p3/3pB3/1p4n1/4P3/1qP2P2/5RK1 w - - 1 26	0
8/4k3/4Bn1p/p2p1PpP/P2P4/4PK2/8/8 b - - 38 92	59
4r3/5k2/8/7R/2r1PP1P/2p1K3/2R5/8 w - - 2 49	595
r4k2/6RR/5p1p/1r5P/5P2/p5P1/5PK1/8 w - - 5 47	56
r4k1r/2p2ppp/3bbn2/1B2p3/2N1P3/5PB1/1PP3PP/2KR3R b - - 3 16	-541
4r1k1/pp3rp1/5q2/2P1p3/2Q1R1p1/2P5/P5P1/4R1K1 b - - 3 35	329
3r4/NB2k1pp/8/4b3/pPb5/P2pP3/3K4/5R2 b - - 2 45	22
1r3b2/1Prk1p2/p1p1p2n/N2p4/3P3p/1R1KPPpP/1B4P1/1R6 w - - 5 39	542
8/p4kp1/1p6/2p4P/2P5/PP3PB1/6P1/1b4K1 b - - 0 41	-131
8/8/R5R1/8/5kPp/4p1rP/1r3P1K/8 w - - 2 46	2
k7/6pp/4p3/pR6/q3p3/7P/6P1/1R5K w - - 1 46	211
4k3/1p3pp1/p3b2p/P1Bp3P/3P2P1/1P1B1PKn/8/8 b - - 2 49	-254
2b1k1r1/3npp1p/6r1/3p2BQ/1p6/2q1PN2/2P2PPP/1R1R2K1 w - - 1 21	189
K7/2Bkb3/2p3Rp/p7/3r1P2/8/3P2P1/8 w - - 1 56	-69
2B5/4k3/p2p4/P1nPP3/2P5/2K5/8/8 w - - 11 91	500
1R6/3rkp1p/4b1pP/R4p2/8/3PP1P1/2rBKP2/8 w - - 8 32	576
r1bqkb1r/pp2p2p/1n1n1p2/3P2p1/2p1Q2P/2N3P1/PP1BNP2/R3KB1R w KQkq - 3 14	229
r4bk1/p4pp1/2p2r1p/8/P1QR1n1q/2B1N3/1P3PP1/R5K1 w - - 3 29	-144
2b2rk1/p5p1/P1p1r1np/q1Pp1p2/1p1P4/3BP2P/1P1N1QP1/4RRK1 w - - 5 27	276
b4b1r/3k1pp1/3p2p1/p3p3/3p1P2/PP5P/1P1B1P2/R3R1K1 w - - 0 21	-345
rnbqkbnr/pppp1p1p/6p1/4p3/2B1P3/8/PPPP1PPP/RNBQK1NR w KQkq - 0 3	226
rnb1q2k/pp5P/3p1n2/8/4p2N/2P1P3/PPQ3P1/R5KR b - - 1 22	-325
4k3/7Q/3Pp2p/4P1b1/1pRP2q1/1P6/5K1P/8 b - - 27 53	66
r2b1k2/1b3p1p/1n3qp1/1Q1p4/3N4/P3P3/5PPP/2R2RK1 w - - 2 25	-402
8/7k/4prp1/pR6/P2P1n2/1KP4p/1P6/6R1 b - - 6 38	-584
5kr1/1ppb1p2/1n1p4/2nPp1pP/2P1PqP1/rPN5/2B1QN2/1R2K2R b - - 4 25	-188
1bn1q2r/4pkpp/1P3p2/p1Q5/2P5/1P3P2/P5PP/BnNR2K1 b - - 2 15	-534
r7/7Q/4R3/1kpp3p/2q3p1/6P1/5PKP/8 b - - 6 47	-185
3r1k2/2Q1n1pp/1p2P3/4Rp2/3P4/pPB3q1/P2K4/8 b - - 2 35	354
4rr1k/p5bp/p2qb3/2Np4/1P2p1pN/P5P1/2P1QPP1/1R3RK1 w - - 4 25	-228
8/6Pk/7P/6P1/8/1p6/pK6/8 w - - 1 92	32
8/1p3ppk/7p/P7/P4PPQ/3q3P/4n2K/5R2 w - - 3 35	597
7r/1p3k2/3p4/3N4/PpP3P1/1P3P2/5K2/8 w - - 2 46	27
rn2k2r/pb2qppp/1ppppn2/4N3/2P2B2/2P3P1/PP2QPBP/R3K2R w KQkq - 0 12	-128
6k1/2R5/4p1P1/p4p2/4r3/5N1K/8/8 w - - 0 47	151
r4rk1/1pqbb1p1/4p2p/2npP3/p1pN4/P1P1P3/1PBBQ1PP/1R3RK1 w - - 1 19	-266
3b1rk1/6p1/P2p2qp/3P1r2/1p1B4/3R1p1Q/2P3PP/5RK1 b - - 2 34	-7
2r5/1p1n2p1/p2b1kp1/P2Ppp2/4p3/1P2P1P1/1B1q1P1P/Q2B1RK1 w - - 1 24	-410
r4rk1/p2n1ppp/1qp5/4PbB1/3p1Q2/1PN5/P4PPP/2R2RK1 b - - 1 18	-157
2r5/6pk/4q2p/p1r5/Pb2pR2/2N1P1P1/1P1Q1PP1/R5K1 w - - 0 42	586
2B3k1/q2b1p2/1p3n2/3p2p1/1P1Pp3/P3P1P1/1B3PK1/2Q5 b - - 4 33	162
3r2k1/p4p1p/6p1/1PnpP3/P2R1P2/2p3P1/7P/4NK2 b - - 3 35	112
1k3b2/3rn2p/P2q2p1/8/1P2ppP1/2P4Q/7P/4RRK1 b - - 1 30	208
r2r2k1/3qbpp1/4pn2/npp5/4P2P/NP1P3P/1B1NQP1K/R2R4 w - - 1 29	-145
8/1kp5/6R1/p1p2P2/r7/5K2/6p1/8 b - - 2 41	397
3q1r2/p1Rp1k1p/1p1PppbQ/7n/4N3/4PP1P/PB1K4/8 w - - 2 30	-117
rn2k2r/1pb2ppp/2p5/p1P1p3/3p2n1/PN1P1NP1/1P2PP2/R1B1K2R b KQkq - 1 15	525
1k1r3r/ppqb2p1/5p2/n6p/3NB2P/P1P1P3/2Q2PP1/1R2K2R b K - 1 21	-439
6R1/8/5p2/7p/pp3N1k/5P2/2PK4/1r6 b - - 3 49	-9
2bq1rk1/p1p1b1pp/4pn2/3n1p2/3P4/P4NPQ/1r1BPPBP/RN3RK1 w - - 3 15	-322
8/5p1k/7p/1P4p1/5p2/6n1/1PR2KP1/1r2B3 b - - 8 36	152
r2q1rk1/p3npp1/8/1p1p2p1/2pP3P/2PnP3/P2BN2Q/1K4RR b - - 4 21	320
3r2k1/p1qnbpp1/b4n1p/2p1p3/PrP5/1NQ1B1P1/3NPPBP/R1R3K1 w - - 0 23	-302
4qb2/p7/3n1kPp/1p1p1b1Q/3P1N2/4PP1P/PP4BK/8 w - - 1 32	10
1r6/5p2/p5k1/2Pppp2/K6R/6P1/2N4P/8 b - - 10 35	-164
8/8/4K2p/5p1N/6p1/3k4/5P2/8 w - - 4 61	-2
7k/7p/5R2/3p4/4p2P/3n2P1/5PBK/r7 b - - 1 39	62
1r4k1/3q1p2/3p3Q/2pB3p/p6P/2P2P2/K1R2P2/1r6 w - - 4 38	25
2N2rk1/p5p1/Pq2p2p/3nPp2/8/6PP/4QP2/2R3K1 b - - 1 31	111
8/8/8/3NP3/p2P4/k5P1/2K5/5r2 w - - 4 63	39
1rq2nk1/5p1p/pr1pb1p1/2p1P3/2PbBPP1/RPN4P/3B3K/3Q1R2 b - - 2 25	-281
4r1k1/p2R1r1p/1pP1pq2/3n1p2/1P2p2P/1N4P1/P3Q1P1/2R3K1 w - - 1 30	45
4r3/p1b2k1p/2N3p1/2pp4/1P6/B1P5/P1KRBr2/8 w - - 8 32	-284
8/1Q6/p3bpk1/P6p/3q4/8/1P3RP1/2r2NK1 w - - 2 47	-122
2br2k1/5ppp/3Pp3/p1n1P3/Pp6/8/1P2BPPP/R1N3K1 b - - 0 32	-558
3q1r2/5p1k/1p2b3/3p1np1/P2PpP1p/NQ2P2P/1P2B1P1/2R3K1 w - - 0 26	-147
1r1q1rk1/p1pbbpp1/6np/2PPp3/Pp2N3/3BP3/5PPP/R1BQ1RK1 w - - 1 17	291
r1r1q3/2p2p1k/bp3Ppp/p2pN3/1b1P1R2/1P2P1Q1/PB4PP/2R3K1 b - - 3 25	-394
1r4k1/1p3p1p/2n1bp2/1Bp5/p3PP2/P1R1K3/r3N1PP/1R6 b - - 1 25	216
3rk3/2Q1b2r/p1p1Pnp1/5b2/2Np3p/1P6/PBPP2qP/2K1RR2 w - - 0 27	-374
r1b2rk1/ppp1p1b1/2n4p/6p1/2P2p2/2NB1N2/PP1B2PP/R2K3R b - - 1 17	-336
1rb1r1k1/ppq2ppn/2pb3p/8/3BPP2/1P2N1PP/P5B1/2RQ1RK1 w - - 2 20	554
r2k3r/ppp1npb1/3p1npp/8/P1bP1BP1/2N3NP/1P3PB1/2KR3R w - - 1 17	-418
r2qk1br/1p1n2p1/p1p2n1p/4pp2/1b6/2NP1NPB/P3PP1P/R1BQ1RK1 w kq - 1 14	159
6k1/p4r2/3R3P/p4p1q/2P1pB2/3b2P1/5PB1/4R1K1 b - - 1 34	-399
4N2k/1p2q2p/4p1p1/2p5/p1Pp2P1/3P4/PP3Q1P/5nK1 w - - 1 37	92
2r1nbk1/2r2ppp/4p3/1Q4P1/3N3P/4P3/5P2/3R2K1 w - - 4 32	356
6k1/2p5/3r3p/p4pp1/P1r5/2B1P1PP/1P3P2/R5K1 b - - 3 34	444
r4rk1/1pp3pp/1bp5/p1nNpb2/P3q3/5N2/2PBQPPP/R3R1K1 w - - 8 21	-494
6k1/6p1/3p1r2/2p3p1/6P1/pP1R3P/P7/6K1 w - - 4 43	-419
4Nk2/8/7p/3B1pp1/r2n1p2/P6P/2b2P1K/4R3 w - - 4 46	-546
8/6p1/2k1p2p/7P/3P1PP1/4P3/4K3/2b5 b - - 0 41	159
6k1/3b1pp1/2p2q1p/1p6/3b4/3Q2BP/r4PPK/1R2R3 w - - 0 24	-351
8/4b2p/5np1/5p2/1k1N1P2/1P1K2P1/7P/8 w - - 1 58	15
r5k1/6p1/1Bp3p1/P7/1b5P/6P1/2R2PK1/8 b - - 3 42	-557
3qk2r/nb1pb1pp/1p2p3/4p2P/4P3/1Q1BB3/PP3PP1/2R3K1 w k - 0 19	-455
1r4k1/1p4br/p2p2R1/P1pPqR2/1nP1P3/5Q2/1P4P1/2B3K1 b - - 5 26	389
1k6/2p3p1/2P2p2/1p1R4/1B6/5PK1/2r3P1/5b2 w - - 4 66	79
1b2r3/3r1pk1/1p4p1/1Np1p2q/PpP1R2P/3P1P2/2K2Q2/6R1 w - - 1 48	-498
r2r2k1/4b2p/ppb1q1p1/2p1PpPn/P1P5/1PN2N2/2PBQ2P/2KR1R2 b - - 2 21	-330
1r3rbk/4b1p1/2p2p1p/2P1pQ2/PP1p1P2/Bq1B3P/6P1/R3R1K1 w - - 3 30	362
8/8/P7/8/5k2/5rp1/6Kp/1R6 b - - 10 85	45
r1q1r1k1/3nppbp/p1p2np1/N1Pp4/3P2b1/R4NP1/1P2PPBP/2BQR1K1 w - - 7 18	405
1rk4r/p6p/3Q2b1/2p1P3/8/2N3P1/2PK1P1P/q7 w - - 4 31	-15
4k3/5p2/3Pq2p/2Q4P/8/8/3K1P2/8 b - - 6 66	-408
6k1/pr1b2b1/8/3K4/3pR3/6R1/6P1/8 b - - 1 42	267
8/6pk/6p1/4Qp2/1P2p2r/2P1q3/5RB1/6K1 b - - 0 34	58
r4knr/p1p1qppp/4p3/1Q1P1b2/3PP3/2N2N1P/PP1K1PP1/n4B1R b - - 0 12	-512
8/5k2/1P1p2p1/2P4p/7P/8/6K1/1r4R1 b - - 1 48	25
8/1R5p/P7/1Pk2p2/6p1/r7/7P/7K w - - 0 40	75
2qr2k1/p4pp1/bp2p3/2n4p/P1p4Q/2n2PP1/R3PN1P/2B2RK1 w - - 1 21	66
r4rk1/1p1qbppp/p1n2n2/3p3b/3P1B2/1BNQ1N1P/PP2KPP1/R3R3 b - - 4 16	389
4r3/2b3r1/p1pp1k2/1p5p/NPPp3P/P4nP1/2B2P2/3R1R1K w - - 1 34	-398
1Q3bnr/2pk1ppp/3pb3/p7/1PP5/P7/4PPPP/1qB1KBNR w K - 2 10	-383
r4rk1/1p3ppp/1n1p4/p2Pp1PP/Pqp1P3/2N1P2R/RPP1Q3/4K3 b - - 3 23	143
2k5/p2r3r/8/P7/1PPPQ3/4P2p/7K/8 b - - 1 41	-415
8/5p2/3qpk2/8/4P3/2R2PP1/8/2R3K1 w - - 8 48	79
1r3rnk/Q1n2pp1/3q4/3p4/1P1Pp2p/2N1P2P/5PP1/2R1KB1R w K - 2 27	415
1r4r1/3kbp1p/4p2B/3bP3/8/1pn2BP1/1R3P1P/R3N1K1 w - - 1 30	-31
r1bqk2r/1p1n1ppp/2pbpn2/pP1p4/2PP4/P3PN2/1B3PPP/RN1QKB1R w KQkq - 2 9	209
5r1k/2Q2R2/5p2/5Np1/6P1/P7/3q4/6K1 b - - 5 47	5
8/2p1k3/b1p4R/P1r5/5KN1/3p1P2/8/8 w - - 0 59	-150
8/7k/R5pp/8/4N1P1/p3bP2/r7/5K2 w - - 0 53	-302
r4rk1/pp1qppbp/2n2np1/2p5/P1P1b3/RP2P1P1/3PN1BP/2BQNRK1 w - - 3 14	-440
1b3rk1/8/4p3/1P4p1/r7/2pBB1P1/6KP/2R5 b - - 8 39	546
8/3r2pk/2p1b2p/2B1n3/5R1P/8/1P3N2/6K1 b - - 0 38	477
8/1p3Q2/3q1Npk/p6p/P7/1P2r2P/6P1/6K1 w - - 1 35	-532
8/8/4bp1p/2k2p2/1p3P2/3BP3/7P/K7 w - - 50 70	-17
7r/2p1qpk1/p1p1p3/2Np1pP1/3P1P2/bPQ2B1b/P1P1P2P/5RK1 w - - 8 29	532
1k3r2/pb5p/1p1p2p1/2p2n2/2P1nP2/1P1N3P/P1KP4/1B1RR3 w - - 4 27	337
1r4k1/6p1/7p/1B1P1pn1/2P1q3/Q3P1P1/5R1P/5K2 w - - 0 46	-168
1rbr2k1/pp2bppp/1q3n2/1NppN3/1n2p3/1P2PPP1/PBPPQ1BP/R4RK1 b - - 0 16	314
r1bk4/1p1nrpp1/3p3p/pB1P4/3Pn3/PP3N2/3BRPPP/R2K4 b - - 5 20	36
5b1k/1p3ppn/7p/p2R3P/1q4P1/5Q2/PP6/3N3K b - - 1 48	-77
r3kq1r/p6p/2p1b1p1/3p1p2/P7/3B3Q/2Pn1PPP/1R3RK1 w kq - 1 23	-471
8/2k5/6p1/5n2/RP3PK1/2N3P1/p5r1/8 w - - 15 53	-22
8/3k2K1/2b1r3/1pB1pR2/1P4p1/6P1/5P2/8 b - - 70 89	3
2kr3r/ppp1qppp/3p4/P3nP2/2P5/2P2PP1/4Q2P/R1B2RK1 b - - 0 18	442
4r3/3R1ppk/6np/1R2p2n/p3P3/P1r1BN1P/2P2PPK/8 b - - 3 34	-459
r2r3k/6p1/1Q3p1p/1P1pq2P/2P1p1B1/4P1n1/6P1/3RR1K1 b - - 2 36	40
8/6pk/2pr1qbp/4p3/1PQ5/3P1PNP/4P1K1/6R1 w - - 17 44	540
3R4/6k1/p7/4NKp1/4n3/5P2/3r4/8 w - - 1 69	7
r1b2r1k/1p6/5n1p/p2B1pp1/P2Pp1P1/1Q2P3/1P1q1N1P/R4RK1 w - - 2 22	188
2r1k3/2r1npp1/7p/5N1P/pp1R4/P5P1/1P2RPK1/8 b - - 4 38	-363
5k2/5q1Q/5Pr1/6B1/p5P1/7K/PP6/8 w - - 4 58	542
1rb2qk1/1p4pp/2np4/pNb2r2/2P5/P1N3B1/1P1QBnPP/R3KR2 b Q - 3 17	-348
5r2/8/8/4p1p1/6P1/2R3Pk/8/6K1 w - - 0 67	-503
r5k1/5p2/5rpp/R2R4/8/1Pn1P1P1/P1P4P/2K5 b - - 1 31	397
r4r2/bb1q1pkn/3p3p/Bp2p3/1P2P1P1/P2P2QP/4N1B1/1R3R1K b - - 2 28	-278
rn1r2k1/4qpp1/2p1p2p/1b1nP3/1p1PN3/pP4P1/P2Q1PBP/2RRN1K1 b - - 3 21	-321
r1bqk2r/p2nbppp/p2p4/2pP4/2P5/1P3P2/P3N1PP/RNBQ1RK1 w kq - 1 12	379
5r2/1p1rbkp1/p4n2/2P1p3/1B6/PN2R1P1/1P4K1/5R2 b - - 1 36	-58
1rbr1n1k/1pN1p1bp/p2p2p1/5p2/1PPP4/4PNP1/5PBP/3R1RK1 w - - 1 22	322
2k1br2/2b3pp/5p2/4p3/p1P5/1R2N1PP/R4PK1/8 w - - 0 37	243
8/5pk1/8/1P4pp/2P5/1n2P1PP/6K1/8 w - - 3 37	-357
8/5pk1/6r1/8/R2p3p/P2Pb3/4PB1P/4K3 b - - 1 53	122
r4rk1/2q1bppp/p1Pp2n1/1p1P4/P5P1/4Q2P/1Pb1RP2/R1B2BK1 b - - 2 18	-30
8/1bP5/3P4/2B2kp1/2K2p2/P7/8/8 b - - 5 66	-138
3rr3/p2k1pb1/1p4p1/n5Pp/2pPN3/1PP4P/PBK1R3/2R5 b - - 2 27	-361
8/6kP/6P1/8/2n2K2/3p4/8/4B3 b - - 0 66	-6
3r1r1k/p1pb2pp/2pb4/2P4q/3P4/3B1pP1/P1P2P1P/R1B1R1KQ b - - 1 22	-299
2r1k3/2r2pbp/1R2p1p1/p3N3/3P4/P3K3/1Bb2PPP/4R3 b - - 12 28	162
2r2rk1/1pp1n3/5p1p/p2p2pn/3PP3/N1P3Pq/PP1BP2P/R2Q1RK1 b - - 1 20	259
2b5/5pk1/1p6/pPpB1p1p/P4P2/2P4P/5KP1/8 w - - 0 35	14
